url,table_name
http://www.cqn.com.cn/ms/content/2018-10/22/content_6365529.htm,cqn_recall
http://news.foodmate.net/2018/08/480704.html,foodmate_epidemic
http://news.foodmate.net/2018/12/498349.html#3,foodmate_recall
https://www.cpsc.gov/Recalls/2018/Polaris-Recalls-Ranger-XP-Recreational-Off-Highway-Vehicles-Due-to-Injury-Hazard-Recall-Alert#4,cpsc_recall
http://news.foodmate.net/2018/08/482047.html#2,foodmate_epidemic
http://www.cqn.com.cn/ms/content/2018-06/07/content_5890669.htm,cqn_recall
http://tbt.sist.org.cn/cslm/wtospstb//201811/t20181129_2214370.html,wto_sps
http://news.foodmate.net/2018/01/454939.html,foodmate_recall
http://healthycanadians.gc.ca/recall-alert-rappel-avis/hc-sc/2018/68006r-eng.php,heath_canada_recall
http://news.foodmate.net/2018/06/471255.html#2,foodmate_epidemic
https://www.cpsc.gov/Recalls/2018/L-L-Bean-Recalls-Knife-with-Sheath-Due-to-Laceration-Hazard-Recall-Alert#4,cpsc_recall
http://healthycanadians.gc.ca/recall-alert-rappel-avis/hc-sc/2018/65634r-eng.php,heath_canada_recall
http://www.cqn.com.cn/ms/content/2018-07/12/content_6030400.htm#2,cqn_recall
http://tbt.sist.org.cn/cslm/wtospstb//201808/t20180827_2198093.html,wto_sps
http://www.cqn.com.cn/ms/content/2018-10/22/content_6367983.htm,cqn_recall
http://news.foodmate.net/2018/03/460135.html#3,foodmate_recall
http://healthycanadians.gc.ca/recall-alert-rappel-avis/hc-sc/2018/68582r-eng.php,heath_canada_recall
https://www.fsis.usda.gov/wps/portal/fsis/topics/recalls-and-public-health-alerts/recall-case-archive/archive/2018/recall-065-2018-release#2,fsis_recall
http://news.foodmate.net/2018/12/496330.html#3,foodmate_recall
http://news.foodmate.net/2018/07/475581.html#3,foodmate_recall
http://news.foodmate.net/2018/03/459895.html#2,foodmate_epidemic
http://www.cqn.com.cn/ms/content/2018-01/26/content_5373603.htm#2,cqn_recall
http://www.cqn.com.cn/ms/content/2018-03/29/content_5613059.htm#2,cqn_recall
http://www.cqn.com.cn/ms/content/2018-05/25/content_5836893.htm#2,cqn_recall
https://www.cpsc.gov/Recalls/2018/Goal-Zero-Recalls-Solar-Powered-Charging-Stations-Due-to-Impact-Hazard-Recall-Alert,cpsc_recall
http://www.cqn.com.cn/ms/content/2018-12/08/content_6553272.htm,cqn_recall
http://www.cqn.com.cn/ms/content/2018-04/09/content_5646384.htm,cqn_recall
http://www.cqn.com.cn/ms/content/2018-04/11/content_5652044.htm,cqn_recall
http://healthycanadians.gc.ca/recall-alert-rappel-avis/inspection/2018/66222r-eng.php,heath_canada_recall
http://news.foodmate.net/2018/10/488925.html#2,foodmate_epidemic
http://www.cqn.com.cn/ms/content/2018-04/09/content_5646384.htm#2,cqn_recall
http://news.foodmate.net/2018/06/472922.html#3,foodmate_recall
http://tbt.sist.org.cn/cslm/wtospstb//201810/t20181031_2210422.html,wto_sps
http://news.foodmate.net/2012/03/201844.html,foodmate_epidemic
https://www.cpsc.gov/Recalls/2018/Metabo-Recalls-Rat-Tail-Angle-Grinders-Due-to-Laceration-Hazard#4,cpsc_recall
http://itpp.trb.mofcom.gov.cn/article/hydt/sptchu/ncxl/201811/6292.html,guomao_jishu_wang
http://www.cqn.com.cn/ms/content/2018-11/12/content_6453121.htm#2,cqn_recall
http://news.foodmate.net/2018/11/493624.html#2,foodmate_epidemic
http://www.cqn.com.cn/ms/content/2018-12/10/content_6557656.htm#2,cqn_recall
http://news.foodmate.net/2018/06/471779.html#2,foodmate_epidemic
http://healthycanadians.gc.ca/recall-alert-rappel-avis/hc-sc/2018/67914r-eng.php,heath_canada_recall
http://healthycanadians.gc.ca/recall-alert-rappel-avis/hc-sc/2018/68536r-eng.php,heath_canada_recall
https://www.cpsc.gov/Recalls/2018/Louis-Garneau-Recalls-Bicycle-Helmets-Due-to-Risk-of-Head-Injury,cpsc_recall
http://www.cqn.com.cn/ms/content/2018-07/30/content_6098636.htm,cqn_recall
